<DTYYYYMMDD>,<Ticker>,<Open>,<High>,<Low>,<Close>,<Volume>
2023-02-23,VSC,14.0716,14.116,13.5168,13.9389,188200
2023-02-23,PNJ,51.2781,51.5264,50.2848,50.974,351100
2023-02-23,VNM,63.3294,64.5037,62.4067,63.5036,2327900
2023-02-23,VHM,42.6,42.85,40.6,42.0,4588000
2023-02-23,VCB,52.2846,52.8468,51.2726,52.4607,1025700
2023-02-23,NLG,24.2116,24.4338,22.9233,23.9904,1595900
2023-02-23,SSI,12.877,13.1438,12.5434,13.1442,17946400
2023-02-23,REE,38.2122,38.3198,37.4587,37.6808,473800
2023-02-23,POW,10.0836,10.2517,9.9996,10.2517,7552500
2023-02-23,TCB,12.7215,12.9297,12.4902,12.9313,3597400
2023-02-24,MSN,88.8,88.8,84.9,85.9,716200
2023-02-24,CMG,26.5333,26.5333,25.4758,25.9908,19000
2023-02-24,FPT,49.7305,49.8532,49.3013,49.5524,559200
2023-02-24,GMD,40.8544,41.1651,40.0001,40.0031,400900
2023-02-24,HCM,12.4298,12.4794,11.8592,11.9089,4123600
2023-02-24,HPG,14.5383,14.5383,13.9635,14.0669,14597600
2023-02-24,HSG,11.1706,11.2767,10.605,10.7469,13660800
2023-02-24,MWG,37.8973,38.2985,37.0947,37.5447,1625600
2023-02-24,NLG,23.6785,23.9895,23.101,23.1463,973800
2023-02-24,PNJ,50.9056,50.9677,49.4157,50.291,531700
2023-02-24,VNM,63.4972,63.7488,62.4906,62.6647,1681000
2023-02-24,VHM,41.7,42.0,40.9,41.0,3013500
2023-02-24,VCB,52.2846,52.8468,50.598,52.5732,631400
2023-02-24,VSC,13.7609,13.7609,13.539,13.7613,82300
2023-02-24,SSI,13.1772,13.1772,12.6768,12.6772,7726100
2023-02-24,REE,37.7816,37.9969,37.4049,37.6808,244900
2023-02-24,POW,10.2937,10.3777,10.0836,10.0836,4372700
2023-02-24,TCB,12.9297,12.9297,12.5596,12.6074,1972500
2023-02-27,MSN,83.9,84.5,79.9,79.9,900500
2023-02-27,CMG,25.0592,25.8924,24.7067,25.5741,20400
2023-02-27,FPT,49.056,49.3626,48.9947,49.2457,1015400
2023-02-27,GMD,39.534,39.6117,37.8253,37.8282,583000
2023-02-27,HCM,11.6607,11.7103,11.1893,11.2886,7901200
2023-02-27,HPG,13.7945,13.8959,13.4902,13.5935,31316100
2023-02-27,HSG,10.4636,10.605,10.1808,10.1812,20534100
2023-02-27,MWG,36.5597,37.3622,36.1139,36.1178,1974700
2023-02-27,VSC,13.5833,13.6943,13.2948,13.3174,171900
2023-02-27,PNJ,49.664,49.664,47.2429,47.2487,590600
2023-02-27,POW,9.9576,10.1676,9.9576,10.0836,6322200
2023-02-27,REE,37.4587,37.4587,36.3823,36.8734,356700
2023-02-27,SSI,12.5434,12.6101,12.1764,12.1768,14834700
2023-02-27,TCB,12.5827,12.5827,12.3052,12.4918,2377000
2023-02-27,VCB,52.2846,52.5657,51.5537,52.1796,501000
2023-02-27,VHM,40.0,40.9,39.4,40.9,5325900
2023-02-27,VNM,62.6584,63.6649,62.0712,63.0842,1112500
2023-02-27,NLG,22.6568,23.5453,22.6568,23.2796,1222700
2023-02-28,HSG,10.4636,10.5343,10.1101,10.2873,9109700
2023-02-28,HPG,13.8283,13.8621,13.4564,13.5259,15217600
2023-02-28,HCM,11.4622,11.6111,11.2389,11.2638,2870000
2023-02-28,MSN,82.0,82.5,80.0,82.0,585400
2023-02-28,FPT,49.056,49.4852,48.7494,49.3684,524300
2023-02-28,CMG,25.7321,26.2769,24.9951,26.0228,44600
2023-02-28,GMD,38.0583,38.602,37.7865,37.9835,568300
2023-02-28,MWG,36.1139,36.738,35.5342,35.6719,1567900
2023-02-28,VSC,13.317,13.4946,13.1172,13.2952,73800
2023-02-28,PNJ,47.305,48.112,47.305,47.7454,262200
2023-02-28,VNM,63.3294,63.6649,62.9939,63.3359,1034300
2023-02-28,VHM,41.0,41.95,40.4,41.5,1631900
2023-02-28,VCB,52.3408,52.6781,52.0597,52.5732,565800
2023-02-28,NLG,23.5008,23.5453,22.8345,22.8353,792300
2023-02-28,SSI,12.4099,12.51,12.143,12.1768,11908000
2023-02-28,REE,37.3055,37.4147,36.7593,37.0373,109500
2023-02-28,POW,10.1664,10.2925,10.0824,10.1676,5103800
2023-02-28,TCB,12.4902,12.5827,12.2589,12.2604,2104000
2023-03-01,MWG,35.668,36.5597,34.9992,36.3854,1520500
2023-03-01,FPT,48.7494,49.3626,48.2588,49.3684,1376400
2023-03-01,GMD,37.9806,39.2234,37.7476,39.2264,188900
2023-03-01,HCM,11.2637,11.9088,11.1645,11.9089,4752000
2023-03-01,HPG,13.524,14.1326,13.3888,14.1346,18619900
2023-03-01,HSG,10.2869,10.9939,10.1455,10.9943,17917500
2023-03-01,MSN,80.0,81.8,79.7,80.5,1083200
2023-03-01,CMG,25.5719,26.2128,25.5719,26.2151,20600
2023-03-01,NLG,22.5679,22.79,22.2125,22.3911,1664200
2023-03-01,POW,10.1244,10.3765,10.0404,10.3777,5404700
2023-03-01,REE,36.3769,37.1416,36.2677,37.1466,214500
2023-03-01,SSI,12.2098,12.6768,12.1097,12.6438,11380400
2023-03-01,TCB,12.1201,12.6521,12.0507,12.6306,2204200
2023-03-01,VCB,51.8911,52.5095,51.8348,52.292,729700
2023-03-01,VHM,41.05,41.3,39.8,41.2,3325100
2023-03-01,VNM,62.9939,64.5876,62.91,64.5103,1635500
2023-03-01,VSC,13.0951,13.2948,12.9175,13.0954,133000
2023-03-01,PNJ,47.8016,48.2362,47.2429,48.1801,265800
2023-03-02,HSG,11.0292,11.206,10.8525,10.959,12086100
2023-03-02,HPG,14.2002,14.2678,13.9297,13.9317,8867400
2023-03-02,HCM,12.008,12.008,11.6111,11.6608,2782700
2023-03-02,MSN,80.4,81.3,79.0,79.0,540200
2023-03-02,FPT,49.056,49.3626,48.9334,49.0618,430800
2023-03-02,CMG,26.2449,26.2449,25.636,25.9267,11300
2023-03-02,GMD,39.2234,39.534,38.835,39.071,257900
2023-03-02,MWG,36.3814,36.5597,35.668,35.9395,868900
2023-03-02,VSC,13.0951,13.206,12.8953,12.8957,159600
2023-03-02,PNJ,48.4224,49.8502,48.4224,49.8564,296800
2023-03-02,VNM,64.5037,64.5037,63.8327,64.1747,1088800
2023-03-02,VHM,41.0,41.5,40.45,41.1,1947400
2023-03-02,VCB,52.2846,52.7344,51.61,52.4045,984700
2023-03-02,NLG,22.5235,22.9233,22.3014,22.4355,585000
2023-03-02,SSI,12.6768,12.7435,12.4433,12.4436,5341200
2023-03-02,REE,37.1416,37.5786,37.1416,37.5289,107600
2023-03-02,POW,10.3765,10.8386,10.3765,10.6718,22744500
2023-03-02,TCB,12.7446,12.7678,12.4902,12.5843,1549900
2023-03-03,CMG,25.7001,25.7001,25.1233,25.1896,20800
2023-03-03,FPT,48.6268,49.056,48.1362,48.1418,740800
2023-03-03,GMD,39.068,39.2234,38.136,38.1389,436800
2023-03-03,HCM,11.7599,11.8344,11.363,11.3631,3805300
2023-03-03,HPG,14.065,14.2678,13.7607,13.7626,13608400
2023-03-03,HSG,11.0999,11.4181,10.8171,10.8176,25029700
2023-03-03,MWG,35.9355,36.203,35.133,35.1369,1857500
2023-03-03,NLG,22.3458,22.5235,21.635,22.2134,1022100
2023-03-03,MSN,79.7,79.8,76.0,76.0,581000
2023-03-03,POW,10.7126,10.7966,10.3765,10.3777,7251700
2023-03-03,PNJ,49.8502,50.2227,48.7949,49.2976,221300
2023-03-03,VNM,62.91,64.4198,62.91,63.7553,704200
2023-03-03,VHM,41.0,41.2,40.55,40.95,1387200
2023-03-03,VCB,51.61,52.1722,51.104,51.1112,798600
2023-03-03,VSC,13.0729,13.3836,12.8731,13.384,302200
2023-03-03,SSI,12.5767,12.5767,12.3098,12.3102,7382600
2023-03-03,REE,37.5239,37.6878,36.65,36.6549,159800
2023-03-03,TCB,12.5827,12.6521,12.282,12.3992,1875800
2023-03-06,MSN,76.5,78.0,74.4,74.4,850800
2023-03-06,CMG,25.8283,26.1487,25.0912,25.9267,41600
2023-03-06,FPT,47.8909,48.9334,47.8909,47.9579,817200
2023-03-06,GMD,38.0583,38.4078,37.903,38.0224,355800
2023-03-06,HCM,11.6359,11.8344,11.4126,11.5119,3440000
2023-03-06,HPG,13.9635,14.0988,13.7945,13.7964,11366800
2023-03-06,HSG,11.1706,11.2767,10.6757,10.8529,11262000
2023-03-06,MWG,35.6234,36.1139,35.133,35.1369,1474200
2023-03-06,VHM,41.75,43.2,41.5,42.1,2996100
2023-03-06,PNJ,49.5398,49.5398,48.6086,48.7388,134600
2023-03-06,POW,10.4605,10.6285,10.3765,10.4617,6097300
2023-03-06,REE,37.3601,37.3601,36.5954,36.6003,132700
2023-03-06,SSI,12.5767,12.8102,12.51,12.5104,10340100
2023-03-06,TCB,12.4902,12.6984,12.3514,12.5843,2568900
2023-03-06,VCB,51.1602,51.8348,51.1602,51.1675,711900
2023-03-06,VNM,63.7488,64.2521,62.91,62.9164,891800
2023-03-06,NLG,22.8345,23.723,22.7456,22.7465,1548300
2023-03-06,VSC,13.3614,13.3836,13.1172,13.1176,42700
2023-03-07,HSG,10.9585,11.5241,10.9585,11.3832,24689500
2023-03-07,HPG,13.9297,14.4369,13.8959,14.2698,29323900
2023-03-07,HCM,11.6607,12.0577,11.6359,11.9585,4905400
2023-03-07,CMG,25.9244,25.9244,25.5719,25.8626,12000
2023-03-07,FPT,48.5041,48.9947,48.3202,48.3258,792000
2023-03-07,MSN,76.0,79.6,75.2,78.3,1893800
2023-03-07,GMD,38.4078,38.4467,38.0195,38.4496,98300
2023-03-07,MWG,35.668,35.8463,34.9546,35.4044,1585700
2023-03-07,VHM,42.7,43.0,42.1,42.3,1670600
2023-03-07,PNJ,49.2294,49.2294,47.9258,49.2355,121500
2023-03-07,NLG,22.6568,22.8789,22.3902,22.7465,648300
2023-03-07,VNM,63.6649,63.9166,63.3294,63.5875,1170900
2023-03-07,VCB,51.4413,52.0035,51.2164,51.6735,970300
2023-03-07,VSC,13.2948,13.3614,13.0951,13.1398,79000
2023-03-07,SSI,12.6768,13.0104,12.5434,12.9441,16202800
2023-03-07,REE,37.1416,37.1416,36.5954,36.8188,85000
2023-03-07,TCB,12.5827,12.7215,12.5133,12.538,2340300
2023-03-07,POW,10.5038,10.7138,10.5038,10.5458,7923100
2023-03-08,CMG,25.1233,26.0846,25.1233,26.0869,18100
2023-03-08,FPT,48.1362,48.7494,48.1362,48.7551,510600
2023-03-08,GMD,38.4467,39.8447,38.0583,39.8478,507900
2023-03-08,HCM,11.8592,12.3306,11.7599,12.3307,6149000
2023-03-08,HPG,14.1326,14.3354,14.065,14.3375,16159600
2023-03-08,HSG,11.2767,11.4888,11.2413,11.4893,18067000
2023-03-08,MWG,34.7763,35.2667,34.4642,35.1369,2029100
2023-03-08,MSN,78.2,81.0,77.8,80.4,1497600
2023-03-08,POW,10.5025,10.7546,10.4605,10.7138,7743500
2023-03-08,PNJ,49.1674,49.664,47.8016,49.6702,213600
2023-03-08,VSC,13.1394,13.5168,13.1172,13.4062,611200
2023-03-08,VNM,63.0778,64.1682,62.91,64.1747,1244400
2023-03-08,VHM,41.3,42.35,41.3,42.35,1952900
2023-03-08,NLG,22.4791,22.8345,21.946,22.8353,774400
2023-03-08,TCB,12.4439,12.6752,12.3977,12.6306,1945300
2023-03-08,SSI,12.7435,13.2106,12.6768,13.2109,14656100
2023-03-08,REE,36.3769,37.2508,36.3769,37.1466,133600
2023-03-08,VCB,51.1602,51.8348,50.9915,51.8422,871900
2023-03-09,CMG,26.0205,26.0205,25.636,25.9587,14500
2023-03-09,FPT,48.7494,49.4852,48.5654,49.4297,640300
2023-03-09,GMD,39.6117,40.2331,39.6117,39.8478,293300
2023-03-09,HCM,12.3306,12.4546,12.1569,12.2066,7403000
2023-03-09,HPG,14.3354,14.5721,14.3354,14.3375,23274800
2023-03-09,HSG,11.5241,11.8069,11.4888,11.4893,27862400
2023-03-09,MSN,80.5,82.0,80.1,80.8,1257800
2023-03-09,MWG,35.3113,36.1584,35.2667,35.6719,2116000
2023-03-09,NLG,22.9233,23.1899,22.5679,22.8353,942600
2023-03-09,POW,10.7138,11.092,10.6298,10.9239,20902900
2023-03-09,VSC,13.4946,13.5833,13.2948,13.4728,334500
2023-03-09,VNM,63.9166,64.6715,63.9166,64.1747,1389700
2023-03-09,VHM,42.35,43.0,42.25,42.4,1780100
2023-03-09,PNJ,49.3536,49.664,49.0432,49.6081,160200
2023-03-09,TCB,12.7215,12.8834,12.5827,12.8619,3286200
2023-03-09,SSI,13.2106,13.4107,13.1772,13.2109,17709900
2023-03-09,REE,37.1416,37.3601,37.0324,37.1466,257600
2023-03-09,VCB,51.7224,52.5095,51.5537,52.292,1098100
2023-03-10,MSN,80.5,84.5,80.5,83.9,1407600
2023-03-10,CMG,25.9244,26.4692,25.604,26.2792,87700
2023-03-10,FPT,49.1786,49.3013,48.4428,48.7551,640900
2023-03-10,GMD,39.6894,39.767,39.1457,39.6147,180500
2023-03-10,HCM,12.0825,12.1817,11.9088,12.0577,6267200
2023-03-10,HPG,14.3016,14.5045,14.2002,14.4051,22458300
2023-03-10,HSG,11.312,11.6302,11.1706,11.5953,25597300
2023-03-10,MWG,35.5788,35.7572,35.133,35.449,1573000
2023-03-10,NLG,22.6568,22.7012,22.3014,22.4799,1275200
2023-03-10,PNJ,49.0432,49.3536,48.6086,49.0493,149800
2023-03-10,VNM,64.1682,64.7554,63.8327,64.5103,1427700
2023-03-10,VHM,42.4,43.0,42.0,42.85,2536600
2023-03-10,VCB,51.8348,52.0035,51.4413,51.786,707800
2023-03-10,VSC,13.2948,13.5168,13.2282,13.3396,336900
2023-03-10,SSI,13.0438,13.2439,12.977,13.2109,13374000
2023-03-10,REE,37.0324,37.3055,36.9777,37.2558,285600
2023-03-10,POW,10.8399,11.0079,10.7979,10.8819,8921900
2023-03-10,TCB,12.7215,12.7678,12.4902,12.5612,2129800
2023-03-13,MSN,83.8,85.8,83.8,84.5,1593800
2023-03-13,CMG,25.7001,26.2449,25.3796,26.151,23300
2023-03-13,FPT,47.8909,48.6881,47.8909,48.3872,886500
2023-03-13,GMD,39.6117,39.9224,38.9127,39.071,178300
2023-03-13,HCM,11.9088,12.1321,11.7351,11.9089,4708200
2023-03-13,HPG,14.234,14.4707,14.1326,14.2698,20930300
2023-03-13,HSG,11.4181,11.7362,11.2413,11.4539,19942400
2023-03-13,MWG,35.4451,35.668,35.133,35.1369,1349100
2023-03-13,VSC,13.2726,13.2726,13.0951,13.0954,283300
2023-03-13,PNJ,49.664,50.2227,49.4157,49.7943,443300
2023-03-13,POW,10.7546,11.0486,10.7546,11.0499,13893600
2023-03-13,REE,37.0324,37.9063,37.0324,37.4743,246700
2023-03-13,SSI,13.0438,13.3106,12.8102,13.1109,20540900
2023-03-13,TCB,12.282,12.4671,12.282,12.3761,3114300
2023-03-13,VCB,51.7224,51.7224,51.0478,51.4486,759200
2023-03-13,VHM,42.8,44.8,42.75,44.75,3225100
2023-03-13,VNM,64.4198,64.6715,64.2521,64.5103,1824500
2023-03-13,NLG,22.1237,22.5679,21.6794,21.6802,1698700
2023-03-14,HSG,11.4534,11.4534,10.8525,10.9943,25155000
2023-03-14,HPG,14.234,14.2678,13.6592,13.7288,30865700
2023-03-14,HCM,11.884,11.884,11.3382,11.3631,7005400
2023-03-14,MSN,84.1,85.0,82.5,83.6,939100
2023-03-14,FPT,48.4428,48.5041,48.1362,48.2645,427400
2023-03-14,CMG,25.636,25.8283,25.2515,25.2537,62000
2023-03-14,GMD,39.068,39.4564,38.5243,39.2264,305800
2023-03-14,MWG,35.0438,35.3113,34.1521,34.4234,1611600
2023-03-14,VSC,13.0729,13.317,12.8731,13.3174,717500
2023-03-14,PNJ,50.2848,50.409,49.7261,50.1048,276600
2023-03-14,VNM,64.0004,64.5037,63.4133,64.2586,1735100
2023-03-14,VHM,44.2,45.35,44.1,44.75,2838200
2023-03-14,VCB,51.1602,51.2726,50.8791,51.1675,863700
2023-03-14,NLG,21.3684,21.7683,20.8798,21.236,1221700
2023-03-14,SSI,13.1105,13.1438,12.6768,12.7105,15079900
2023-03-14,REE,37.4693,37.4693,36.9231,37.2012,161500
2023-03-14,POW,10.9239,11.0079,10.6718,10.7979,12245900
2023-03-14,TCB,12.3283,12.3746,12.1664,12.1679,2469900
2023-03-15,MWG,35.3113,35.7572,35.133,35.6719,1899200
2023-03-15,FPT,48.5041,49.3626,48.5041,49.3684,691800
2023-03-15,GMD,39.767,39.767,39.1457,39.304,476500
2023-03-15,HCM,11.7848,12.1569,11.7103,12.157,6390600
2023-03-15,HPG,14.065,14.4031,13.9297,14.4051,26779400
2023-03-15,HSG,11.312,11.7009,11.206,11.7014,18759400
2023-03-15,MSN,83.7,85.1,83.6,84.7,1108600
2023-03-15,CMG,26.1487,26.4692,25.636,26.4715,88300
2023-03-15,NLG,21.7683,22.2569,21.4129,22.1689,1436800
2023-03-15,POW,11.0079,11.3861,10.8399,11.3441,16381500
2023-03-15,REE,37.5239,37.5786,37.087,37.5836,124600
2023-03-15,SSI,13.1105,13.5775,13.0104,13.5779,28458900
2023-03-15,TCB,12.3977,12.6752,12.3977,12.5843,2361600
2023-03-15,VCB,51.4975,51.7224,51.2164,51.3924,807800
2023-03-15,VHM,45.25,46.6,44.95,46.0,2069400
2023-03-15,VNM,64.2521,64.8392,64.1682,64.6781,1960200
2023-03-15,VSC,13.2726,13.317,13.1838,13.3174,187000
2023-03-15,PNJ,50.409,50.409,49.7882,50.1669,263000
2023-03-16,HSG,11.5241,11.6655,11.312,11.3832,15624200
2023-03-16,HPG,14.2002,14.2678,13.8621,14.1008,30247400
2023-03-16,HCM,12.0577,12.2065,11.8344,11.8841,5756700
2023-03-16,MWG,35.668,35.668,34.598,35.1369,1665000
2023-03-16,FPT,49.056,49.056,48.0749,48.5711,850000
2023-03-16,CMG,25.9565,26.4051,25.5719,26.2792,25600
2023-03-16,GMD,39.301,39.767,38.835,39.2264,326600
2023-03-16,NLG,21.946,22.1237,21.3684,21.547,807800
2023-03-16,MSN,84.7,84.7,82.0,83.8,897900
2023-03-16,POW,11.26,11.26,11.0499,11.134,9365200
2023-03-16,VNM,64.5876,64.6715,63.6649,64.0909,1529200
2023-03-16,VHM,45.8,45.8,44.25,44.5,2039000
2023-03-16,VCB,51.1602,51.7224,50.3169,51.1675,806000
2023-03-16,PNJ,50.2848,50.2848,49.0432,49.9806,326800
2023-03-16,SSI,13.4774,13.7777,13.4441,13.4445,19590700
2023-03-16,REE,37.3601,37.4693,36.5954,37.1466,284700
2023-03-16,VSC,13.2948,13.2948,13.0063,13.273,536200
2023-03-16,TCB,12.4439,12.4671,12.1895,12.3761,2661700
2023-03-17,CMG,26.1808,26.5333,25.8603,26.3433,24300
2023-03-17,FPT,48.8107,49.056,48.1975,48.4485,429400
2023-03-17,GMD,39.4564,40.2331,38.2136,38.2166,478000
2023-03-17,HCM,12.0577,12.1073,11.7103,11.7848,3735400
2023-03-17,HPG,14.234,14.234,13.7945,13.7964,33958600
2023-03-17,HSG,11.5595,11.6302,11.3474,11.4539,15713300
2023-03-17,MWG,35.5788,35.5788,34.6425,35.1369,953800
2023-03-17,NLG,21.946,21.946,21.1907,21.1916,833000
2023-03-17,MSN,83.8,84.0,82.7,83.5,1173700
2023-03-17,POW,11.2587,11.3007,11.0906,11.26,10682900
2023-03-17,PNJ,49.9744,49.9744,48.4224,49.0493,153600
2023-03-17,VNM,64.0843,64.0843,62.4906,62.497,2432800
2023-03-17,VHM,44.6,45.2,43.35,43.35,4942600
2023-03-17,VCB,51.1602,51.2164,50.0358,50.0429,2272200
2023-03-17,VSC,13.206,13.2726,12.8953,13.273,375900
2023-03-17,SSI,13.6109,13.6776,13.3774,13.5446,19301900
